N,종목명,현재가,전일비,등락률,액면가,거래량,시가총액,ROE,ROA
866.0,유니온,4790.0,300.0,-5.89%,500.0,177541.0,748.0,6.87,2.88
867.0,써니전자,2130.0,145.0,-6.37%,500.0,431995.0,742.0,6.82,6.32
868.0,KODEX 은선물(H),3785.0,70.0,-1.82%,0.0,459407.0,738.0,,
869.0,하이스틸,3655.0,200.0,-5.19%,500.0,299496.0,738.0,8.73,4.61
870.0,조비,14200.0,600.0,-4.05%,5000.0,21265.0,737.0,3.54,1.93
871.0,ACE G2전기차&자율주행액티브,8950.0,75.0,-0.83%,0.0,18588.0,734.0,,
872.0,까뮤이앤씨,1625.0,95.0,-5.52%,500.0,341401.0,734.0,-3.32,-1.67
873.0,마니커,1155.0,65.0,-5.33%,500.0,193103.0,734.0,-83.92,-25.81
874.0,두올,2215.0,135.0,-5.74%,2500.0,184366.0,732.0,8.56,3.75
875.0,신한 WTI원유 선물 ETN(H),7320.0,160.0,-2.14%,0.0,577.0,732.0,,
876.0,신한 인버스 2X WTI원유 선물 ETN(H),115.0,5.0,+4.55%,0.0,3317733.0,728.0,,
877.0,엔케이,909.0,10.0,+1.11%,500.0,372397.0,727.0,11.62,8.24
878.0,한국종합기술,6630.0,340.0,-4.88%,500.0,419899.0,726.0,7.89,3.29
879.0,대우부품,1520.0,80.0,-5.00%,500.0,403103.0,724.0,-0.12,-0.04
880.0,오리엔트바이오,610.0,8.0,-1.29%,500.0,190537.0,723.0,51.92,38.76
881.0,범양건영,2885.0,215.0,-6.94%,1000.0,353805.0,716.0,5.79,2.4
882.0,큐로,309.0,9.0,-2.83%,500.0,679949.0,714.0,-12.68,-7.16
883.0,신세계건설,17850.0,1000.0,-5.31%,5000.0,17616.0,714.0,12.21,3.28
884.0,덕양산업,2190.0,60.0,-2.67%,500.0,49958.0,713.0,12.38,0.31
885.0,DSR,4430.0,270.0,-5.74%,500.0,22960.0,709.0,7.29,4.51
886.0,TIGER 차이나CSI300레버리지(합성),20695.0,110.0,-0.53%,0.0,4158.0,708.0,,
887.0,미래에셋맵스리츠,3510.0,90.0,-2.50%,1000.0,82682.0,706.0,1.4,0.45
888.0,핸즈코퍼레이션,3205.0,100.0,-3.03%,500.0,23819.0,701.0,-22.08,-7.35
889.0,사조오양,7390.0,180.0,-2.38%,5000.0,16064.0,696.0,8.27,4.97
890.0,KODEX 200ESG,10545.0,95.0,-0.89%,0.0,12682.0,696.0,,
891.0,혜인,5460.0,290.0,-5.04%,500.0,510599.0,694.0,4.98,2.43
892.0,두산2우B,77600.0,4000.0,-4.90%,5000.0,1004.0,693.0,,
893.0,코스맥스비티아이,7190.0,160.0,-2.18%,500.0,8001.0,691.0,4.72,0.47
894.0,콤텍시스템,570.0,34.0,-5.63%,500.0,666872.0,690.0,2.03,1.74
895.0,우진플라임,3440.0,225.0,-6.14%,500.0,93506.0,688.0,31.51,8.28
896.0,대유에이텍,597.0,37.0,-5.84%,500.0,446165.0,688.0,-14.41,-0.23
897.0,아모레G우,10650.0,300.0,-2.74%,500.0,15303.0,686.0,,
898.0,TIGER 국채3년,103945.0,290.0,-0.28%,0.0,514.0,686.0,,
899.0,삼화왕관,31800.0,1200.0,-3.64%,5000.0,6258.0,685.0,0.99,0.58
900.0,국보,863.0,8.0,-0.92%,500.0,323736.0,685.0,-57.13,-18.3
901.0,대호에이엘,1315.0,10.0,-0.75%,500.0,1367800.0,684.0,-6.31,-2.47
902.0,TIGER 200선물레버리지,9040.0,305.0,-3.26%,0.0,595027.0,678.0,,
903.0,TIGER 경기방어,8405.0,110.0,-1.29%,0.0,3952.0,676.0,,
904.0,유성기업,2600.0,35.0,-1.33%,500.0,13494.0,675.0,2.97,2.52
905.0,SOL KIS단기통안채,101505.0,45.0,+0.04%,0.0,210378.0,670.0,,
906.0,KODEX 국고채30년액티브,88025.0,1065.0,-1.20%,0.0,512.0,669.0,,
907.0,덕성,4255.0,380.0,-8.20%,500.0,309586.0,667.0,7.83,5.14
908.0,경동인베스트,28200.0,1150.0,-3.92%,5000.0,10639.0,667.0,3.43,2.38
909.0,한국프랜지,2185.0,85.0,-3.74%,1000.0,54611.0,665.0,7.74,2.89
910.0,한창,834.0,86.0,-9.35%,500.0,2976762.0,661.0,-66.2,-22.41
911.0,아센디오,820.0,58.0,-6.61%,500.0,106380.0,660.0,-20.06,-13.78
912.0,KBSTAR 코스닥150선물레버리지,6375.0,300.0,-4.49%,0.0,44041.0,657.0,,
913.0,화승알앤에이,3460.0,215.0,-5.85%,500.0,139834.0,657.0,,
914.0,평화산업,1195.0,35.0,-2.85%,500.0,265132.0,656.0,0.8,0.1
915.0,신풍제약우,29800.0,350.0,-1.16%,500.0,3069.0,656.0,,
916.0,솔루스첨단소재1우,7730.0,250.0,-3.13%,100.0,7529.0,654.0,,
917.0,티에이치엔,3625.0,140.0,-3.72%,500.0,104210.0,652.0,22.29,5.41
918.0,호전실업,6660.0,370.0,-5.26%,500.0,25917.0,649.0,10.38,4.1
919.0,에이엔피,2235.0,135.0,+6.43%,500.0,335732.0,649.0,-33.82,-12.85
920.0,대신 철광석 선물 ETN(H),32395.0,95.0,+0.29%,0.0,5.0,648.0,,
921.0,TIGER 중장기국채,46875.0,275.0,-0.58%,0.0,2473.0,647.0,,
922.0,화천기공,29400.0,700.0,-2.33%,5000.0,3091.0,647.0,3.08,2.32
923.0,TRUE S&P500 선물 ETN,12925.0,70.0,-0.54%,0.0,32.0,646.0,,
924.0,코오롱인더우,23300.0,1000.0,-4.12%,5000.0,4749.0,645.0,,
925.0,ACE 미국고배당S&P,10570.0,45.0,-0.42%,0.0,12888.0,645.0,,
926.0,KBSTAR 중국본토대형주CSI100,17860.0,120.0,-0.67%,0.0,2554.0,643.0,,
927.0,KOSEF 인도Nifty50(합성),19165.0,315.0,-1.62%,0.0,18811.0,642.0,,
928.0,한솔로지스틱스,2325.0,155.0,-6.25%,500.0,157183.0,639.0,35.28,10.16
929.0,영보화학,3190.0,160.0,-4.78%,500.0,42999.0,638.0,2.31,1.98
930.0,TIGER Fn반도체TOP10,6710.0,50.0,-0.74%,0.0,83092.0,637.0,,
931.0,TRUE 인버스 2X 천연가스 선물 ETN(H),430.0,10.0,+2.38%,0.0,4961588.0,636.0,,
932.0,부산산업,60000.0,4700.0,-7.26%,5000.0,5260.0,634.0,-3.26,-2.47
933.0,남성,1730.0,90.0,-4.95%,500.0,67832.0,626.0,6.28,2.72
934.0,가온전선,15050.0,450.0,-2.90%,5000.0,15716.0,626.0,2.2,0.98
935.0,유한양행우,53000.0,300.0,-0.56%,1000.0,380.0,626.0,,
936.0,TIGER 200 중공업,2650.0,120.0,-4.33%,0.0,595785.0,625.0,,
937.0,영흥,617.0,25.0,-3.89%,500.0,268368.0,625.0,3.58,2.33
938.0,KBSTAR 고배당,10300.0,95.0,-0.91%,0.0,4547.0,623.0,,
939.0,KC그린홀딩스,2760.0,185.0,-6.28%,500.0,87544.0,619.0,1.73,1.16
940.0,화인베스틸,2075.0,100.0,-4.60%,500.0,100072.0,618.0,3.05,1.32
941.0,GS우,34550.0,150.0,-0.43%,5000.0,1285.0,617.0,,
942.0,ARIRANG 신흥국MSCI(합성 H),8085.0,70.0,-0.86%,0.0,15268.0,616.0,,
943.0,화승코퍼레이션,1220.0,85.0,-6.51%,500.0,101260.0,611.0,-23.17,-3.22
944.0,삼정펄프,24250.0,750.0,-3.00%,5000.0,6498.0,606.0,3.57,3.23
945.0,인팩,6050.0,210.0,-3.35%,500.0,41428.0,605.0,3.1,1.57
946.0,현대건설우,57200.0,400.0,-0.69%,5000.0,3366.0,603.0,,
947.0,세하,1045.0,60.0,-5.43%,1000.0,387709.0,602.0,11.03,5.32
948.0,부국철강,2995.0,145.0,-4.62%,500.0,200572.0,599.0,7.53,6.22
949.0,대림B&Co,3585.0,205.0,-5.41%,1000.0,30512.0,598.0,0.7,0.28
950.0,CS홀딩스,51400.0,1300.0,-2.47%,5000.0,4087.0,593.0,5.87,6.22
951.0,KODEX 200exTOP,9680.0,65.0,-0.67%,0.0,1.0,590.0,,
952.0,KODEX 한국대만IT프리미어,15120.0,100.0,-0.66%,0.0,3258.0,590.0,,
953.0,파워 200,28715.0,420.0,-1.44%,0.0,52.0,589.0,,
954.0,KODEX K-신재생에너지액티브,10305.0,160.0,-1.53%,0.0,17157.0,587.0,,
955.0,일진디스플,1140.0,70.0,-5.79%,500.0,184895.0,587.0,-223.37,-37.75
956.0,MH에탄올,7940.0,340.0,+4.47%,500.0,54375.0,586.0,9.52,1.93
957.0,키움 미국달러선물 ETN,11715.0,5.0,+0.04%,0.0,11.0,586.0,,
958.0,태평양물산,1215.0,75.0,-5.81%,500.0,305643.0,585.0,-8.32,-1.95
959.0,TRUE 나스닥 100 ETN,11645.0,55.0,-0.47%,0.0,326.0,582.0,,
960.0,HANARO e커머스,10275.0,260.0,-2.47%,0.0,1462.0,581.0,,
961.0,부국증권우,19300.0,50.0,+0.26%,5000.0,36.0,579.0,,
962.0,우성,18550.0,1300.0,-6.55%,5000.0,13774.0,573.0,-3.32,-1.78
963.0,모나미,3000.0,115.0,-3.69%,1000.0,169684.0,567.0,16.48,7.9
964.0,HANARO 단기채권액티브,101185.0,40.0,+0.04%,0.0,160539.0,566.0,,
965.0,DSR제강,3920.0,245.0,-5.88%,500.0,65449.0,564.0,5.08,3.4
966.0,TIGER KEDI혁신기업ESG30,8220.0,115.0,-1.38%,0.0,62517.0,563.0,,
967.0,미래에셋증권우,4000.0,90.0,-2.20%,5000.0,10825.0,563.0,,
968.0,KODEX 건설,2550.0,65.0,-2.49%,0.0,129562.0,561.0,,
969.0,KODEX 미국반도체MV,8620.0,150.0,-1.71%,0.0,20184.0,560.0,,
970.0,성보화학,2785.0,100.0,-3.47%,500.0,151079.0,558.0,1.0,0.77
971.0,DL이앤씨2우(전환),26350.0,1250.0,-4.53%,5000.0,2182.0,556.0,,
972.0,진양화학,3520.0,180.0,-4.86%,500.0,54937.0,556.0,-8.35,-6.15
973.0,금비,55300.0,200.0,+0.36%,5000.0,15770.0,553.0,3.62,1.54
974.0,KODEX 유럽탄소배출권선물ICE(H),10465.0,15.0,-0.14%,0.0,46554.0,553.0,,
975.0,TIGER 미국S&P500선물인버스(H),4505.0,65.0,+1.46%,0.0,54006.0,550.0,,
976.0,DL우,32500.0,1600.0,-4.69%,5000.0,1392.0,548.0,,
977.0,TIGER 차이나바이오테크SOLACTIVE,7025.0,235.0,+3.46%,0.0,25374.0,548.0,,
978.0,KODEX 200IT TR,9960.0,95.0,-0.94%,0.0,4095.0,548.0,,
979.0,국동,986.0,29.0,-2.86%,500.0,381075.0,546.0,-8.54,-4.55
980.0,상신브레이크,2540.0,70.0,-2.68%,500.0,21833.0,545.0,5.67,2.22
981.0,KB Wise 분할매매 ETN,9020.0,0.0,0.00%,0.0,0.0,541.0,,
982.0,성안,950.0,18.0,-1.86%,500.0,445771.0,540.0,87.37,10.62
983.0,선도전기,3000.0,0.0,0.00%,500.0,0.0,540.0,-11.53,-5.79
984.0,KODEX K-미래차액티브,8370.0,135.0,-1.59%,0.0,17734.0,540.0,,
985.0,진양폴리,5380.0,410.0,-7.08%,500.0,83680.0,538.0,13.49,8.19
986.0,케이비아이동국실업,534.0,4.0,-0.74%,500.0,88916.0,535.0,-13.24,-4.19
987.0,한국전자홀딩스,1140.0,40.0,-3.39%,500.0,123920.0,534.0,20.34,6.66
988.0,페이퍼코리아,1120.0,95.0,-7.82%,500.0,285847.0,533.0,25.18,1.84
989.0,서원,1120.0,45.0,-3.86%,500.0,108059.0,532.0,12.66,4.78
990.0,KR모터스,551.0,49.0,-8.17%,500.0,1169119.0,530.0,-25.82,-7.35
991.0,신한 레버리지 은 선물 ETN(H),5265.0,190.0,-3.48%,0.0,27019.0,526.0,,
992.0,KODEX 미국달러선물레버리지,14620.0,125.0,+0.86%,0.0,199361.0,523.0,,
993.0,ARIRANG 미국S&P500(H),15385.0,175.0,-1.12%,0.0,21910.0,523.0,,
994.0,SJM홀딩스,3500.0,385.0,-9.91%,500.0,592424.0,523.0,2.84,2.75
995.0,TIGER 미국S&P500레버리지(합성 H),19775.0,390.0,-1.93%,0.0,15189.0,522.0,,
996.0,KODEX 미국종합채권SRI액티브(H),92450.0,215.0,-0.23%,0.0,122.0,521.0,,
997.0,KBSTAR 국채선물5년추종인버스,55240.0,260.0,+0.47%,0.0,38.0,520.0,,
998.0,에넥스,863.0,59.0,-6.40%,500.0,261316.0,518.0,17.95,8.15
999.0,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,20700.0,1220.0,+6.26%,0.0,205212.0,518.0,,
1000.0,롯데칠성우,66500.0,300.0,-0.45%,500.0,1607.0,516.0,,
1001.0,삼성 코스피 풋매도 ETN,10275.0,75.0,-0.72%,0.0,1.0,514.0,,
1002.0,동양피스톤,3900.0,230.0,-5.57%,500.0,71819.0,514.0,7.27,2.17
1003.0,부산주공,704.0,14.0,-1.95%,500.0,512837.0,513.0,-47.16,-4.8
1004.0,KBSTAR Fn컨택트대표,6955.0,185.0,-2.59%,0.0,1379.0,510.0,,
1005.0,신한 S&P500 VIX S/T 선물 ETN C,10200.0,130.0,+1.29%,0.0,80840.0,510.0,,
1006.0,TIGER 소프트웨어,7600.0,285.0,-3.61%,0.0,44443.0,509.0,,
1007.0,SJM,3245.0,135.0,-3.99%,500.0,32403.0,506.0,4.18,3.16
1008.0,KBSTAR 국채선물3년,49810.0,195.0,-0.39%,0.0,4.0,506.0,,
1009.0,한익스프레스,4190.0,110.0,-2.56%,500.0,10589.0,503.0,4.12,1.16
1010.0,HANARO 글로벌럭셔리S&P(합성),15640.0,140.0,+0.90%,0.0,12921.0,502.0,,
1011.0,히어로즈 단기채권ESG액티브,100030.0,0.0,0.00%,0.0,0.0,500.0,,
1012.0,미래에셋 전기전자 Core5 ETN,24920.0,0.0,0.00%,0.0,0.0,498.0,,
1013.0,KOSEF 통안채1년,101080.0,20.0,-0.02%,0.0,18827.0,495.0,,
1014.0,바다로19호,3255.0,5.0,-0.15%,5000.0,13976.0,495.0,34.58,32.91
1015.0,SOL 200 Top10,7320.0,85.0,-1.15%,0.0,42.0,490.0,,
1016.0,대림통상,3210.0,40.0,+1.26%,1000.0,4845.0,489.0,0.38,0.21
1017.0,TIGER 화장품,1730.0,60.0,-3.35%,0.0,483438.0,488.0,,
1018.0,DL이앤씨우,22800.0,650.0,-2.77%,5000.0,4204.0,482.0,,
1019.0,TIGER 유로스탁스50(합성 H),11440.0,175.0,-1.51%,0.0,678.0,480.0,,
1020.0,TIGER 200TR,15420.0,240.0,-1.53%,0.0,558.0,478.0,,
1021.0,TIGER 글로벌BBIG액티브,9570.0,80.0,-0.83%,0.0,6497.0,478.0,,
1022.0,KODEX Fn성장,11600.0,225.0,-1.90%,0.0,70373.0,476.0,,
1023.0,갤럭시아에스엠,1715.0,75.0,-4.19%,500.0,91633.0,472.0,13.69,10.6
1024.0,티웨이홀딩스,431.0,8.0,-1.82%,500.0,681514.0,472.0,-118.36,-20.8
1025.0,KC코트렐,2675.0,200.0,-6.96%,500.0,54147.0,471.0,38.07,3.59
1026.0,윌비스,698.0,26.0,-3.59%,1000.0,186934.0,469.0,-8.01,-2.95
1027.0,SHD,38600.0,2400.0,-5.85%,5000.0,41068.0,469.0,15.41,8.57
1028.0,삼성 인버스 2X 나스닥 100 ETN(H),9360.0,235.0,+2.58%,0.0,209994.0,468.0,,
1029.0,ACE 단기채권알파액티브,100015.0,20.0,+0.02%,0.0,22542.0,464.0,,
1030.0,HANARO 200선물인버스,12530.0,195.0,+1.58%,0.0,2683.0,464.0,,
1031.0,KBSTAR 대형고배당10TR,12995.0,80.0,-0.61%,0.0,240.0,461.0,,
1032.0,TIGER 글로벌클라우드컴퓨팅INDXX,7915.0,55.0,-0.69%,0.0,8435.0,459.0,,
1033.0,KODEX 아시아달러채권SRI플러스액티브,51565.0,140.0,+0.27%,0.0,11.0,458.0,,
1034.0,참엔지니어링,775.0,27.0,-3.37%,500.0,316845.0,456.0,-2.55,-0.16
1035.0,센트럴인사이트,2490.0,0.0,0.00%,500.0,0.0,452.0,-42.37,-24.82
1036.0,TIGER 퓨처모빌리티액티브,8180.0,60.0,-0.73%,0.0,23906.0,450.0,,
1037.0,SG글로벌,1000.0,35.0,-3.38%,500.0,154385.0,450.0,-4.45,-2.88
1038.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,17930.0,945.0,-5.01%,0.0,19641.0,448.0,,
1039.0,키움 코스피 200 ETN,8905.0,0.0,0.00%,0.0,0.0,445.0,,
1040.0,KODEX 차이나심천ChiNext(합성),11120.0,5.0,+0.04%,0.0,51626.0,445.0,,
1041.0,SUN&L,3495.0,20.0,-0.57%,1000.0,2837.0,441.0,-17.83,-6.45
1042.0,미래에셋 인버스 2X 원유선물혼합 ETN(H),17620.0,835.0,+4.97%,0.0,76406.0,440.0,,
1043.0,원림,19150.0,1800.0,-8.59%,5000.0,4189.0,440.0,1.33,1.57
1044.0,영화금속,820.0,64.0,-7.24%,500.0,215754.0,438.0,-27.53,-9.05
1045.0,유화증권우,2500.0,0.0,0.00%,1000.0,3.0,437.0,,
1046.0,초록뱀헬스케어,515.0,23.0,-4.28%,500.0,393806.0,436.0,7.92,4.95
1047.0,이화산업,15550.0,150.0,+0.97%,5000.0,1033.0,435.0,38.34,21.2
1048.0,KODEX 차이나H,14805.0,170.0,-1.14%,0.0,560.0,429.0,,
1049.0,KODEX 미국S&P500배당귀족커버드콜(합성 H),8235.0,80.0,-0.96%,0.0,7617.0,428.0,,
1050.0,베트남개발1,311.0,4.0,-1.27%,0.0,343235656.0,428.0,,
1051.0,삼성 미국 대형 성장주 ETN,21360.0,95.0,-0.44%,0.0,2.0,427.0,,
1052.0,TIGER 코스닥150 레버리지,6405.0,380.0,-5.60%,0.0,315605.0,426.0,,
1053.0,ACE 인도네시아MSCI(합성),11165.0,0.0,0.00%,0.0,9259.0,424.0,,
1054.0,케이탑리츠,881.0,34.0,-3.72%,1000.0,240678.0,423.0,,
1055.0,TIGER 차이나클린에너지SOLACTIVE,9840.0,30.0,+0.31%,0.0,16759.0,421.0,,
1056.0,동일제강,2070.0,175.0,-7.80%,500.0,116603.0,420.0,5.82,5.01
1057.0,신한 인버스 2X 천연가스 선물 ETN(H),140.0,0.0,0.00%,0.0,3517888.0,420.0,,
1058.0,한화솔루션우,37250.0,850.0,-2.23%,5000.0,8060.0,419.0,,
1059.0,미래아이앤지,300.0,29.0,-8.81%,100.0,8536193.0,418.0,-22.53,-18.84
1060.0,TIGER 미국나스닥바이오,20070.0,55.0,-0.27%,0.0,3807.0,417.0,,
1061.0,에쓰씨엔지니어링,1335.0,115.0,-7.93%,500.0,156553.0,417.0,,
1062.0,신풍제지,1190.0,70.0,-5.56%,500.0,189484.0,416.0,-10.55,-9.95
1063.0,TRUE 블룸버그 인버스 2X WTI원유 선물 ETN,20700.0,1210.0,+6.21%,0.0,45975.0,414.0,,
1064.0,평화홀딩스,2830.0,100.0,-3.41%,500.0,13406.0,414.0,-15.86,-3.02
1065.0,KBSTAR 200선물인버스2X,3795.0,110.0,+2.99%,0.0,170152.0,414.0,,
1066.0,ARIRANG 미국S&P500,9800.0,45.0,-0.46%,0.0,732.0,412.0,,
1067.0,KBSTAR 국채선물5년추종,46060.0,300.0,-0.65%,0.0,5.0,409.0,,
1068.0,미래에셋 원자재 선물 ETN(H),13615.0,15.0,-0.11%,0.0,108.0,408.0,,
1069.0,형지엘리트,1310.0,50.0,-3.68%,500.0,100000.0,408.0,12.63,6.74
1070.0,ACE KRX금현물,11030.0,50.0,+0.46%,0.0,16729.0,408.0,,
1071.0,TIGER 미국필라델피아반도체레버리지(합성),6360.0,270.0,-4.07%,0.0,106776.0,406.0,,
1072.0,QV 레버리지 S&P500 ETN,20105.0,255.0,-1.25%,0.0,2.0,402.0,,
1073.0,경인전자,25450.0,50.0,-0.20%,5000.0,2161.0,400.0,6.51,5.98
1074.0,KBSTAR 중기우량회사채,100265.0,215.0,-0.21%,0.0,17.0,399.0,,
1075.0,호텔신라우,53000.0,2100.0,-3.81%,5000.0,1389.0,398.0,,
1076.0,KODEX ESG종합채권(A-이상)액티브,98405.0,0.0,0.00%,0.0,0.0,398.0,,
1077.0,WISCOM,2590.0,155.0,-5.65%,500.0,21535.0,397.0,1.02,0.91
1078.0,대신 인버스 2X 알루미늄 선물 ETN(H),39065.0,2185.0,-5.30%,0.0,3091.0,391.0,,
1079.0,동원수산,8370.0,130.0,-1.53%,5000.0,48557.0,390.0,14.25,7.38
1080.0,동원금속,831.0,87.0,-9.48%,500.0,481208.0,389.0,48.51,4.9
1081.0,QV 코스닥 150 ETN,9695.0,230.0,-2.32%,0.0,22.0,388.0,,
1082.0,HANARO Fn K-뉴딜디지털플러스,7625.0,150.0,-1.93%,0.0,829.0,385.0,,
1083.0,TRUE 코스피 양매도 3% OTM ETN,7695.0,0.0,0.00%,0.0,0.0,385.0,,
1084.0,우진아이엔에스,5010.0,100.0,-1.96%,500.0,27881.0,382.0,-3.24,-2.73
1085.0,세기상사,7190.0,150.0,-2.04%,500.0,4311.0,381.0,-9.91,-4.48
1086.0,동양고속,13100.0,350.0,-2.60%,5000.0,882.0,379.0,-25.08,-14.22
1087.0,TIGER 레버리지,11470.0,340.0,-2.88%,0.0,35073.0,379.0,,
1088.0,우신시스템,2065.0,260.0,-11.18%,500.0,199920.0,378.0,-13.92,-4.07
1089.0,ARIRANG ESG가치주액티브,6815.0,115.0,-1.66%,0.0,44923.0,375.0,,
1090.0,태양금속,1020.0,60.0,-5.56%,500.0,156418.0,374.0,-12.62,-2.76
1091.0,롯데지주우,46300.0,700.0,-1.49%,200.0,304.0,373.0,,
1092.0,KODEX 미국채울트라30년선물(H),8620.0,5.0,+0.06%,0.0,60818.0,371.0,,
1093.0,KODEX 코스피TR,10275.0,185.0,-1.77%,0.0,556.0,370.0,,
1094.0,KODEX 200미국채혼합,11850.0,25.0,-0.21%,0.0,8420.0,370.0,,
1095.0,SK디스커버리우,27200.0,450.0,-1.63%,5000.0,815.0,369.0,,
1096.0,삼성 미국 대형 가치주 ETN,18440.0,135.0,-0.73%,0.0,6.0,369.0,,
1097.0,KODEX 고배당,8765.0,150.0,-1.68%,0.0,8273.0,368.0,,
1098.0,인디에프,519.0,26.0,-4.77%,500.0,46033.0,367.0,-50.83,-15.24
1099.0,TRUE 코스피 200 ETN,7335.0,35.0,+0.48%,0.0,2.0,367.0,,
1100.0,삼성 코스피 200 ETN,7300.0,65.0,-0.88%,0.0,222.0,365.0,,
1101.0,KODEX 차이나H레버리지(H),1650.0,80.0,-4.62%,0.0,457110.0,363.0,,
1102.0,TIMEFOLIO Kstock액티브,7350.0,160.0,-2.13%,0.0,516.0,360.0,,
1103.0,인바이오젠,674.0,104.0,-13.37%,500.0,4991949.0,360.0,73.56,50.69
1104.0,KBSTAR 금융채액티브,97680.0,205.0,-0.21%,0.0,3.0,359.0,,
1105.0,TIGER 미국나스닥100레버리지(합성),7985.0,110.0,-1.36%,0.0,86206.0,359.0,,
1106.0,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,17965.0,960.0,-5.07%,0.0,3378.0,359.0,,
1107.0,미래에셋 레버리지 옥수수 선물 ETN,35900.0,155.0,+0.43%,0.0,137.0,359.0,,
1108.0,SOL 글로벌탄소배출권선물IHS(합성),11170.0,55.0,+0.49%,0.0,14007.0,357.0,,
1109.0,비비안,1190.0,80.0,-6.30%,500.0,201011.0,355.0,-3.32,-1.66
1110.0,TIGER 원유선물인버스(H),3225.0,75.0,+2.38%,0.0,2919480.0,353.0,,
1111.0,미래산업,7850.0,600.0,-7.10%,500.0,44582.0,349.0,10.07,7.02
1112.0,KOSEF 국고채3년,105760.0,615.0,+0.58%,0.0,12529.0,349.0,,
1113.0,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,11630.0,20.0,+0.17%,0.0,4550.0,349.0,,
1114.0,이스타코,813.0,58.0,-6.66%,500.0,254524.0,348.0,3.02,1.96
1115.0,씨아이테크,795.0,7.0,+0.89%,500.0,255664.0,347.0,-15.91,-8.07
1116.0,유안타증권우,2675.0,40.0,-1.47%,5000.0,6379.0,345.0,,
1117.0,KOSEF 미국방어배당성장나스닥,13255.0,200.0,-1.49%,0.0,938.0,345.0,,
1118.0,유엔젤,2610.0,125.0,-4.57%,500.0,83015.0,344.0,33.1,26.49
1119.0,에셋플러스 글로벌플랫폼액티브,6030.0,0.0,0.00%,0.0,594605.0,344.0,,
1120.0,삼성 미국 대형 성장주 ETN(H),17130.0,140.0,-0.81%,0.0,2022.0,343.0,,
1121.0,세우글로벌,1190.0,90.0,-7.03%,500.0,220089.0,342.0,,
1122.0,신한 레버리지 미국달러 선물 ETN,16855.0,145.0,+0.87%,0.0,2094.0,337.0,,
1123.0,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),33660.0,1075.0,+3.30%,0.0,6548.0,337.0,,
1124.0,TRUE 인버스 2X 구리 선물 ETN,33655.0,495.0,+1.49%,0.0,8.0,337.0,,
1125.0,남양유업우,201000.0,5000.0,-2.43%,5000.0,112.0,335.0,,
1126.0,TIGER 코스피고배당,12265.0,105.0,-0.85%,0.0,3713.0,335.0,,
1127.0,녹십자홀딩스2우,39500.0,350.0,+0.89%,500.0,1537.0,334.0,,
1128.0,KODEX 증권,5055.0,45.0,-0.88%,0.0,92966.0,334.0,,
1129.0,미래에셋 코스닥150 Auto-KO-P 2212-01 ETN,16670.0,245.0,+1.49%,0.0,6123.0,333.0,,
1130.0,KOSEF 릭소글로벌퓨처모빌리티MSCI,9525.0,90.0,-0.94%,0.0,2273.0,333.0,,
1131.0,KODEX 국채선물10년,59695.0,660.0,-1.09%,0.0,3730.0,333.0,,
1132.0,TBH글로벌,1595.0,45.0,-2.74%,500.0,31316.0,333.0,-29.55,-15.3
1133.0,KODEX 철강,7290.0,45.0,-0.61%,0.0,99037.0,332.0,,
1134.0,주연테크,560.0,27.0,-4.60%,200.0,140119.0,332.0,8.09,5.31
1135.0,SOL 미국S&P500,10680.0,55.0,-0.51%,0.0,258381.0,331.0,,
1136.0,TRUE 인버스 2X 은 선물 ETN,33105.0,845.0,+2.62%,0.0,2013.0,331.0,,
1137.0,미래에셋 인버스 2X 은 선물 ETN,32935.0,955.0,+2.99%,0.0,152.0,329.0,,
1138.0,신한 레버리지 금 선물 ETN,16455.0,55.0,+0.34%,0.0,680.0,329.0,,
1139.0,모두투어리츠,4195.0,275.0,-6.15%,5000.0,28444.0,328.0,4.85,1.97
1140.0,KODEX 미국배당프리미엄액티브,9940.0,65.0,-0.65%,0.0,347253.0,328.0,,
1141.0,TIGER 인도니프티50레버리지(합성),26840.0,130.0,-0.48%,0.0,703.0,327.0,,
1142.0,TIGER 리츠부동산인프라채권TR KIS,4775.0,115.0,-2.35%,0.0,4658.0,327.0,,
1143.0,QV S&P500 버퍼10% 9월 ETN,10865.0,0.0,0.00%,0.0,0.0,326.0,,
1144.0,KODEX KRX기후변화솔루션,8575.0,80.0,-0.92%,0.0,156.0,326.0,,
1145.0,ACE 삼성그룹섹터가중,13565.0,215.0,-1.56%,0.0,921.0,326.0,,
1146.0,삼성 코스닥 150 ETN,6480.0,115.0,-1.74%,0.0,7.0,324.0,,
1147.0,KODEX 코스피대형주,10430.0,135.0,-1.28%,0.0,196.0,323.0,,
1148.0,삼성 레버리지 China A50 선물 ETN(H),32285.0,535.0,-1.63%,0.0,662.0,323.0,,
1149.0,KODEX 바이오,7040.0,105.0,-1.47%,0.0,46094.0,321.0,,
1150.0,대교우B,1650.0,25.0,-1.49%,500.0,18032.0,321.0,,
1151.0,미래에셋 중국 심천 100 ETN,15825.0,385.0,+2.49%,0.0,50.0,316.0,,
